Gene	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
USP2	0	2.1603864659461	0	1.37713189854551	65.4884977358796	35.3305857122603	18.8472443641795	0	0	0
VANGL2	0.165477408114119	9.37915795046139	0	0	0	0.484909577762046	0.116341014593701	0	0	0
VAV2	8.84258498234317	20.8780474903757	0	0	1.64263221884788	0.343380831690876	1.28414602654867	3.36170613309667	0	0.951958980627485
VAV3	39.7670580020617	15.1658334765499	4.7105614152174	4.92852407953652	1.03346317191324	3.62428964126322	0	20.2649964932057	33.7677299477518	16.4768268503085
VCAN	1.09522907263669	37.8425922512749	0	0	0.52448130119589	2.78114651476456	0	1707.54280425729	0	0.911413356033602
VDR	0	10.9454633761041	0	0.821420679922754	0.410658054711971	1.74809002808857	1.88786342944236	2.84768447656	4.41907469979399	0
VIPR1	2.6476385298259	6.62166670394186	117.026878261037	18.239063971237	4.98989437845781	0.050235463665292	145.650114902688	73.930962483117	1.82745438999994	0
VSIG4	0	12.3778140242458	0	0	17.7830593070517	10.5667223525306	0	3.08045677012987	0	0
VWA1	0	89.6465965792165	0	0	0.57293207110742	0	0.8380328820638	0	0	0
WDFY3	0	12.8673754999043	0.834972473517846	0	107.291476581904	87.8330838361898	76.7146310144271	112.724042993457	398.801913594918	0
WDFY4	42.5214862619447	2.85879782861486	0.250806006904188	0	40.0573424252873	24.6590911698313	24.5422245827507	4.38750851255	4.03635292970553	0
WDR35	18.8188347060124	5.30044941699936	2.90834017842904	0.821420679922754	0.821316109423941	2.47110476097171	0.349023043781102	0	1.53841334154527	2.85587694188246
WFS1	0	25.4482498624248	1.0392971228534	1.13994149820231	2.66277539490707	2.08235653916815	10.5066493081255	0	0	1.40766565864429
WLS	0	44.9577314854837	0	0	3.26316155176463	2.30923152446152	0.8380328820638	7.39575349281267	90.6453491331629	0
WNK2	0	9.86718892864815	0	0	0.410658054711971	0.242909904360292	0.295056273132412	0	2.02758724153113	0
WNT7A	0	0.0566532509244985	30.9743192476441	7.97959048741619	0	0	0	0	0	0
WNT9A	0	2.32389146652861	0.169185540821263	0.821420679922754	0.356653095517725	0	0	0	0	0
WSB2	0	58.130571784386	0	0	1.46375257020415	1.58000190251523	1.18022509252965	0	0	0
XIRP1	0	0.170904061091596	0	0	0	0.397294886859983	0	0	0	0
YES1	0.688607064970765	25.7609653037674	16.703212312356	25.0787129604509	0	0.711146303159523	0	0	0	121.657726204833
YIPF1	0	40.753581602599	0	2.27988299640462	0	0.401883709322336	0	0	0	0.496252302610684
ZBTB16	57.1543863925735	1.66233804173562	5.79653775451673	35.3210892366784	0.386432669756205	0	0.314643904907061	7.19998550295054	1.49142104015582	235.628394122942
ZC2HC1A	5.66832370663024	8.74470550190091	3.45666022075914	1.37713189854551	7.17324052073743	3.29480634796228	10.470691313433	4.70090197773214	0	0
ZCCHC24	1.09522907263669	9.49237946277037	1.41311582260496	3.28568271969101	9.10655586847076	4.16332920097122	0.442584409698618	20.0571817716571	2.96459627134677	7.07887391781531
ZG16B	0	6.07068540061198	0.329552920672136	1.13994149820231	1.10852175086874	3.4409239164958	2.79218435024881	5.06624912330142	0	0
ZNF358	7.93565318928233	57.4551096897308	5.46541322198573	4.55976599280925	6.08021820034723	4.4385175902146	12.6874197446937	7.52144316437143	0	7.07887391781531
ZNF385A	0	41.1129678864212	0	0	4.29863413775364	1.14029097619333	2.10132986162509	18.4827406207792	1.14875684452845	0
ZNF385D	0	1.12400899729015	0	0	2.68539655846363	2.23678616074285	0	0	0	0
ZNF462	0	6.46286075546851	1.00446308591239	0	0.719763592624191	1.10672869149085	0	0	0	0
ZNF503	0	10.4540118955364	0	0	2.49049920171593	1.7215306485864	1.84367234054036	11.8921108868958	0	0
ZNF532	57.6708416913016	26.3167327848897	3.10949328572867	4.32812882400018	2.4445761235056	2.56263962679817	1.75110821802091	5.32078896658797	0	1.86337233666109
ZNF608	4.30241261096708	7.90852390224952	0	0	0	0	0	0	1.14875684452845	0
ZNF614	2.19045814527337	4.20510844804211	0.579572868530186	0.983665641818223	0.38087848047349	0	0.232682029187401	0	0	0.496252302610684
ZNF664	0	66.5551484153003	0.727804297266927	1.13994149820231	1.41530180029262	0.937938981708211	0.583702739340304	0	0	1.86337233666109
ZNF667	45.6717646394967	1.12398423242132	1.55226908624017	0	1.04896260239178	0.313605101880637	0.817183835076425	0	0	0
ZNF703	1.33319645849693	20.5977786061056	0	0	4.03215490324022	1.58519131720381	3.68820341415515	10.1324982466028	0	0
ZNF827	18.7645425204534	7.1048289514672	13.9588603001179	32.0354065169874	0.407429353917599	0.25117731832646	0	0.35596055957	0	28.3057908637772
ZP3	0	12.4415553297976	0	0	7.86894874895458	210.601052593029	1.16341014593701	1.42384223828	0	0
ZSCAN29	3.28568721791006	10.4101403955178	1.94312718900183	4.72159508072747	1.2222880617528	2.15248850350967	1.5732195245353	1.40020762278631	0.694135349492175	0
